Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Created At,Hashtags
44666,62,67,0,6965,0,0,279,0
44667,52,93,5,7911,1,0,266,1
44668,83,58,5,2063,0,0,265,1
44669,46,32,3,4082,0,1,251,1
44670,75,56,2,602,0,1,275,1
44671,48,70,5,360,1,1,259,1
44672,84,75,2,1985,1,1,244,0
44673,63,4,5,2003,0,1,264,0
44674,62,39,4,3017,1,1,272,1
44675,36,38,0,130,0,1,241,0
44676,56,95,0,2196,1,1,243,1
44677,65,56,5,5405,0,0,264,1
44678,85,23,5,2630,0,0,248,1
44679,80,33,1,7497,0,1,256,1
44680,86,78,4,3837,1,0,262,1
44681,47,32,0,7833,0,0,281,1
44682,58,59,5,6052,0,0,265,1
44683,47,13,0,8417,1,0,269,1
44684,71,88,4,7578,0,0,258,1
44685,80,71,1,8978,1,1,281,1
44686,39,90,0,3949,0,1,262,1
44687,58,78,2,9086,1,0,272,1
44688,100,42,1,140,0,1,275,0
44689,34,28,0,2718,0,0,280,1
44690,52,61,2,9810,1,1,259,1
44691,84,94,0,3623,0,1,271,0
44692,60,67,4,3505,0,1,272,1
44693,49,16,0,9866,0,0,268,0
44694,45,60,4,8544,1,1,258,1
44695,48,58,0,7137,1,0,260,1
44696,79,23,5,6654,0,1,269,1
44697,70,75,3,5206,1,0,257,1
44698,88,74,3,8765,1,1,270,0
44699,43,71,2,1680,1,1,249,1
44700,42,98,1,8071,0,1,246,0
44701,54,52,0,9949,0,1,259,1
44702,37,62,2,7654,0,1,281,1
44703,48,61,0,9988,0,0,246,0
44704,58,46,3,1277,0,0,268,1
44705,50,51,2,4960,0,0,246,1
44706,68,77,5,8977,1,1,258,1
44707,61,59,4,7223,1,0,241,1
44708,47,3,1,2404,1,0,255,1
44709,78,72,0,9019,1,1,265,1
44710,74,63,2,3584,1,1,278,1
44711,40,73,5,363,0,0,266,0
44712,57,38,1,5533,1,0,267,0
44713,49,14,4,4453,0,1,268,1
44714,55,32,5,7691,0,0,268,0
44715,61,1,5,5351,1,1,253,0
44716,69,70,5,9204,0,0,255,1
44717,47,74,0,2535,1,1,252,0
44718,64,38,2,221,1,1,264,0
44719,64,27,0,3728,1,0,274,0
44720,100,18,2,5711,1,0,275,1
44721,72,58,2,9181,0,1,270,1
44722,38,9,3,9393,0,0,244,1
44723,72,38,5,2633,0,0,255,1
44724,61,54,5,6273,1,1,264,1
44725,80,22,5,2550,0,0,243,1
44726,78,10,1,7871,1,1,248,1
44727,69,68,3,2185,0,0,245,1
44728,91,48,4,6518,1,0,246,1
44729,85,61,1,9375,1,0,273,1
44730,53,41,2,9991,1,0,262,1
44731,53,72,1,4581,0,1,246,1
44732,54,74,1,505,0,1,272,1
44733,33,69,3,9964,0,0,275,1
44734,46,6,4,4973,1,0,265,0
44735,42,27,4,6909,1,0,241,1
44736,43,32,4,3839,0,1,277,1
44737,49,16,3,563,0,0,276,1
44738,76,50,5,9647,1,1,256,1
44739,82,11,0,6805,1,0,276,1
44740,66,65,2,1836,0,0,271,1
44741,82,57,2,9354,1,1,264,1
44742,38,54,3,3648,0,1,256,1
44743,73,73,5,6599,1,1,257,1
44744,45,33,1,3349,0,0,255,1
44745,80,45,4,5573,0,0,256,1
44746,60,32,3,5429,0,1,277,1
44747,58,59,2,9413,1,0,279,1
44748,84,17,1,3950,1,0,250,0
44749,78,66,2,4171,0,1,257,1
44750,67,90,2,7320,1,0,276,0
44751,75,32,5,4057,0,0,270,1
44752,32,26,0,6554,0,1,264,1
44753,56,7,1,8651,1,0,278,1
44754,43,99,2,3516,0,1,279,0
44755,84,47,5,9101,1,1,271,1
44756,87,0,2,2134,1,0,273,1
44757,71,50,5,3657,1,0,248,1
44758,48,88,4,9086,0,0,267,1
44759,63,70,5,1607,1,0,267,1
44760,35,79,1,5391,0,1,252,0
44761,78,48,2,8676,0,1,261,1
44762,79,99,1,824,0,1,260,1
44763,86,53,1,9296,0,0,264,1
44764,85,79,0,7173,1,1,279,1
44765,84,45,0,4007,1,1,253,1
44766,56,5,0,9493,0,0,271,1
44767,75,89,0,610,0,1,257,1
44768,56,93,3,2504,1,1,259,0
44769,90,51,0,3316,1,0,277,1
44770,46,79,0,8057,0,0,261,1
44771,36,0,5,6343,1,1,272,1
44772,70,98,4,5367,0,0,270,1
44773,62,93,1,7950,0,1,262,1
44774,64,41,3,8065,1,1,265,1
44775,53,4,0,1388,0,0,249,1
44776,73,55,4,9400,1,1,260,1
44777,63,88,2,8165,0,0,279,1
44778,50,100,4,2636,0,0,247,1
44779,82,7,1,6671,1,0,277,1
44780,70,11,3,7452,1,0,270,1
44781,80,52,3,6864,1,0,254,1
44782,68,13,1,4943,1,1,273,1
44783,66,94,3,2065,1,1,242,0
44784,35,55,1,6711,1,0,243,1
44785,58,57,3,2588,1,0,253,1
44786,34,100,1,1350,1,0,259,1
44787,97,0,5,1301,1,1,257,1
44788,73,5,5,8139,1,1,267,1
44789,59,93,4,2517,1,0,250,1
44790,61,59,4,5004,0,1,264,1
44791,40,59,0,2761,1,1,281,1
44792,91,95,1,7069,1,1,274,1
44793,76,15,3,8754,0,0,265,1
44794,39,21,4,9398,0,0,243,1
44795,89,86,4,463,1,0,274,1
44796,63,14,1,7444,1,0,244,1
44797,78,57,2,4050,1,1,254,1
44798,69,54,0,7405,1,1,244,1
44799,50,59,5,495,0,0,262,1
44800,97,64,5,2125,0,1,250,0
44801,80,21,5,219,1,1,255,1
44802,85,38,4,7776,0,0,257,1
44803,55,17,0,6936,1,1,247,1
44804,46,36,2,2231,0,1,280,0
44805,88,35,5,6038,0,0,261,1
44806,64,68,3,6759,1,0,251,1
44807,65,68,4,7545,0,1,265,1
44808,47,95,0,6301,0,1,280,1
44809,70,25,5,8279,0,1,264,1
44810,55,41,2,2078,1,0,259,1
44811,33,11,4,2010,1,1,259,1
44812,75,8,0,4127,0,0,279,1
44813,50,31,5,4819,0,0,247,1
44814,83,69,4,2238,0,1,271,1
44815,44,13,1,4144,0,0,277,1
44816,87,77,2,3705,0,0,267,1
44817,63,94,0,2903,1,0,263,1
44818,48,88,1,9833,1,1,248,1
44819,41,20,4,2089,1,1,264,1
44820,75,40,0,3699,0,1,270,1
44821,36,39,1,1804,1,0,254,1
44822,57,76,4,7777,0,0,271,1
44823,53,51,5,5736,1,0,243,1
44824,34,56,3,5035,1,1,264,1
44825,77,89,4,1355,1,0,256,1
44826,66,43,4,4102,1,0,277,1
44827,40,40,1,9992,0,1,247,1
44828,40,52,2,8076,1,0,262,1
44829,49,76,5,1743,1,0,261,1
44830,65,81,1,7638,0,1,241,1
44831,84,37,0,6636,1,1,241,1
44832,63,91,0,1519,1,1,279,0
44833,58,24,3,8346,0,0,281,1
44834,60,82,5,4587,0,1,255,1
44835,52,81,3,1921,0,0,253,1
44836,44,91,5,4689,1,0,281,1
44837,44,49,0,4542,0,0,243,1
44838,47,31,4,6149,0,0,278,0
44839,90,58,5,7991,0,0,274,1
44840,55,37,5,3240,1,1,269,1
44841,60,67,4,4206,0,0,254,1
44842,94,70,0,3542,1,1,257,1
44843,50,62,5,3339,1,1,277,1
44844,71,75,2,6230,0,1,252,1
44845,38,83,2,9763,1,1,261,1
44846,82,34,1,731,1,1,259,1
44847,46,38,4,6571,0,0,268,1
44848,62,55,3,7006,0,0,267,1
44849,34,16,3,9380,0,1,266,1
44850,58,52,0,3838,0,0,256,1
44851,55,58,5,2473,1,0,253,0
44852,64,10,5,4884,1,0,265,1
44853,71,95,0,9511,1,0,245,1
44854,72,58,5,5081,0,0,279,1
44855,52,66,5,5882,1,0,279,0
44856,82,47,2,7691,1,1,271,1
44857,74,98,2,9695,1,1,271,1
44858,43,87,3,7972,0,0,241,1
44859,72,46,5,4293,0,1,262,1
44860,62,53,3,5401,0,1,254,1
44861,90,46,2,6999,1,0,275,1
44862,69,78,0,6348,0,1,252,1
44863,82,38,0,5682,0,0,263,1
44864,42,56,1,7362,1,0,245,1
44865,81,88,4,313,0,0,279,1
44866,48,77,5,6450,0,0,250,0
44867,75,67,4,9537,1,1,280,0
44868,37,22,3,6274,0,1,251,1
44869,64,26,5,1274,1,1,265,1
44870,86,98,1,4981,0,1,247,1
44871,35,21,5,7208,1,0,249,1
44872,81,1,3,5993,1,1,268,1
44873,65,16,0,7902,0,0,274,1
44874,68,86,0,9433,1,1,270,1
44875,43,82,5,3200,0,0,276,1
44876,71,56,4,6866,1,0,250,1
44877,38,47,3,7082,0,0,276,1
44878,81,35,4,4156,1,1,255,1
44879,81,83,0,2823,0,1,248,0
44880,58,86,4,9422,1,1,277,1
44881,82,6,1,4110,1,0,281,1
44882,79,91,3,1318,1,0,244,1
44883,43,13,2,1574,0,0,276,1
44884,51,45,1,4247,0,0,248,1
44885,57,8,1,3385,0,0,271,0
44886,42,33,2,4887,0,0,253,1
44887,55,7,2,3457,0,0,246,1
44888,65,81,1,2961,1,0,262,1
44889,86,76,5,9342,0,0,241,1
44890,83,34,0,6257,1,0,276,1
44891,34,82,5,718,1,1,251,1
44892,45,71,2,7499,1,0,248,1
44893,74,60,5,4540,0,0,279,0
44894,61,97,2,1438,0,0,261,1
44895,67,22,4,3067,1,0,255,0
44896,81,57,4,257,1,0,253,1
44897,47,55,5,6690,1,0,248,1
44898,81,27,0,6093,0,0,246,1
44899,84,7,2,1520,1,0,260,1
44900,82,29,2,5528,1,0,272,1
44901,72,0,5,4536,1,0,242,0
44902,48,79,3,7425,0,0,267,1
44903,54,65,4,4202,0,1,274,1
44904,38,19,4,9760,0,1,272,1
44905,80,91,4,2313,0,1,241,1
44906,71,42,5,4883,1,1,275,1
44907,46,37,4,8370,1,0,262,1
44908,62,56,4,9761,1,0,281,1
44909,37,18,5,6903,0,0,263,1
44910,90,1,4,726,1,0,268,1
44911,43,2,3,1156,0,1,281,0
44912,56,54,4,1472,0,0,241,1
44913,78,86,1,2844,1,0,274,1
44914,86,53,4,4981,1,0,274,1
44915,60,50,4,9549,1,1,257,1
44916,64,63,2,1090,1,0,267,1
44917,80,97,3,2507,1,0,281,1
44918,90,51,5,4706,1,1,263,1
44919,89,88,2,5551,1,0,278,1
44920,55,0,5,9332,1,1,268,0
44921,84,22,3,9747,0,0,263,1
44922,57,67,0,6961,1,1,254,1
44923,65,1,0,8622,1,0,246,1
44924,44,74,1,3174,0,1,243,1
44925,80,70,1,3764,1,0,252,1
44926,82,40,0,5925,0,0,265,1
44927,98,63,0,7748,0,0,274,1
44928,58,30,5,2793,1,1,267,1
44929,47,74,0,9320,0,1,244,1
44930,80,33,0,2044,1,1,276,0
44931,47,20,4,2388,1,0,272,1
44932,58,2,4,668,1,0,276,1
44933,76,43,3,9524,1,1,280,1
44934,50,78,4,4231,1,1,264,1
44935,52,58,3,3186,0,0,249,0
44936,83,83,5,3186,1,1,276,1
44937,93,26,4,327,1,1,270,1
44938,75,31,1,8231,0,1,261,1
44939,41,76,5,3245,0,1,280,1
44940,71,18,5,7994,0,0,254,0
44941,63,70,2,9723,1,0,268,1
44942,49,49,0,4051,1,1,274,1
44943,57,79,3,2780,1,0,251,1
44944,79,66,3,5834,1,1,256,1
44945,108,39,5,9553,1,1,253,1
44946,72,99,0,7956,1,0,255,1
44947,74,7,0,3479,1,0,279,0
44948,73,97,4,6123,1,1,275,1
44949,51,17,5,9532,1,1,264,1
44950,34,46,2,3818,0,0,254,1
44951,51,88,4,3285,0,1,245,0
44952,83,75,2,9566,1,1,258,1
44953,75,38,5,394,1,0,260,1
44954,44,96,3,3266,1,0,257,1
44955,40,70,1,1692,1,1,252,1
44956,69,26,5,8475,1,1,259,1
44957,68,6,5,9074,0,0,252,0
44958,72,12,4,5264,1,0,273,1
44959,81,32,5,2262,0,0,281,1
44960,46,16,4,6878,1,1,256,1
44961,37,6,2,6162,1,1,276,0
44962,56,40,3,8420,1,1,265,0
44963,57,8,0,1233,1,0,249,1
44964,38,79,0,2316,1,0,249,1
44965,66,60,0,1993,0,0,257,0
44966,58,71,5,2578,0,0,251,1
44967,54,60,3,9057,1,0,262,1
44968,83,72,4,5003,1,0,257,0
44969,44,90,4,4847,1,1,249,1
44970,69,82,4,4503,1,0,248,0
44971,65,71,5,3573,0,0,247,1
44972,61,98,0,2507,1,1,270,1
44973,71,67,3,3780,1,1,270,1
44974,63,91,0,4800,0,1,252,1
44975,84,11,4,4082,0,1,279,0
44976,54,66,3,5864,0,1,273,0
44977,82,83,3,890,0,0,276,1
44978,77,91,2,1824,1,0,261,0
44979,82,35,3,8907,1,1,272,1
44980,40,89,1,5446,0,0,281,1
44981,54,91,5,4519,0,1,255,1
44982,53,25,4,5724,1,1,280,1
44983,96,39,4,806,0,0,268,1
44984,60,15,3,3394,1,0,279,0
44985,73,8,3,1296,1,1,280,1
44986,46,98,4,2804,1,0,274,1
44987,72,100,2,7225,1,0,260,1
44988,72,91,2,4594,1,1,274,1
44989,73,92,1,2179,0,0,266,1
44990,74,87,5,6029,1,0,263,1
44991,56,23,0,9531,0,1,249,0
44992,75,47,5,9236,0,1,253,1
44993,73,3,5,3072,0,0,265,1
44994,37,2,5,7297,0,1,249,0
44995,44,48,4,4299,1,0,277,1
44996,68,13,4,830,0,1,267,1
44997,76,64,5,5949,1,0,265,1
44998,54,66,2,7089,1,1,261,1
44999,82,94,2,7440,0,0,256,1
45000,40,74,2,1986,1,0,278,1
45001,74,36,0,9756,0,0,268,1
45002,94,54,3,8302,1,0,243,0
45003,82,19,1,9350,1,0,265,0
45004,77,40,4,8989,1,0,266,0
45005,48,32,3,3452,0,0,243,1
45006,40,44,4,4293,0,0,252,1
45007,53,1,2,3294,1,0,251,1
45008,71,86,0,530,0,1,256,0
45009,60,32,3,5454,0,1,267,1
45010,70,26,4,1947,0,1,263,1
45011,82,40,0,1281,0,1,245,1
45012,78,94,5,482,1,0,275,1
45013,54,29,2,1089,0,1,276,1
45014,32,66,4,7356,1,0,260,1
45015,86,18,0,1076,1,0,255,1
45016,49,62,4,8315,0,1,268,1
45017,76,16,4,3029,0,1,251,0
45018,91,43,2,3842,0,0,256,1
45019,74,16,3,879,1,1,276,0
45020,73,41,4,3663,0,0,267,1
45021,65,58,0,5184,1,1,257,1
45022,73,11,4,9783,0,0,274,1
45023,70,67,2,8790,1,1,253,1
45024,63,41,3,7876,1,0,266,0
45025,74,95,1,5228,0,1,242,1
45026,85,27,1,3996,1,0,248,0
45027,65,90,3,6319,0,1,281,1
45028,100,58,5,7618,1,0,263,1
45029,84,49,5,6276,0,1,274,1
45030,52,64,1,7441,1,1,273,1
45031,55,33,5,5476,1,1,253,0
45032,57,35,4,2402,1,1,254,1
45033,68,51,3,4645,1,0,275,1
45034,54,29,5,4685,0,0,261,1
45035,65,32,5,6169,1,0,272,1
45036,40,52,4,6345,1,0,256,1
45037,79,50,2,9577,0,0,251,0
45038,85,52,2,2102,1,0,248,1
45039,40,35,1,1543,0,0,261,1
45040,70,19,3,246,0,0,272,1
45041,88,68,1,1964,1,0,272,1
45042,92,60,4,6144,0,0,271,1
45043,71,27,5,2675,1,1,279,1
45044,61,28,4,1545,0,1,260,0
45045,39,84,5,8770,1,0,274,0
45046,74,81,3,2307,1,1,271,1
45047,85,54,0,1719,1,0,267,1
45048,65,26,2,1666,0,1,260,0
45049,60,84,2,791,0,1,277,1
45050,71,51,1,1845,1,1,269,0
45051,47,13,5,449,1,1,271,1
45052,75,46,1,3278,0,1,276,1
45053,60,38,5,768,1,1,272,1
45054,79,24,5,617,1,0,254,1
45055,49,32,1,7336,1,0,262,1
45056,37,7,3,8516,1,0,279,1
45057,77,19,5,1175,1,0,265,1
45058,44,79,0,8765,0,0,255,1
45059,91,37,5,9267,1,1,266,1
45060,61,34,0,8846,1,0,260,1
45061,78,25,0,5529,1,0,274,0
45062,73,38,0,3409,0,0,249,1
45063,63,14,3,7526,0,1,270,0
45064,62,50,4,9473,1,0,279,1
45065,53,79,1,102,0,1,244,1
45066,80,38,1,8233,1,0,268,1
45067,57,0,5,5718,0,0,265,1
45068,46,50,0,952,1,0,243,1
45069,76,75,2,4564,0,0,259,1
45070,78,18,0,8278,0,1,278,1
45071,75,34,5,5577,1,0,278,1
45072,73,19,4,6608,1,0,277,1
45073,68,56,3,8017,1,0,259,1
45074,76,18,0,5334,1,0,273,0
45075,68,91,2,1837,1,0,242,1
45076,72,57,4,6952,0,0,256,1
45077,86,98,4,9542,0,0,263,1
45078,38,6,2,9461,0,1,256,1
45079,49,65,5,539,1,0,259,1
45080,50,97,3,9684,0,0,243,1
45081,53,13,0,2482,0,0,274,1
45082,64,27,5,6777,1,0,280,1
45083,38,54,3,8193,0,1,265,1
45084,83,85,1,6301,0,1,278,0
45085,69,6,4,1243,1,1,273,1
45086,52,81,2,3792,1,0,278,1
45087,52,76,3,5678,1,1,276,1
45088,30,22,1,5021,1,0,251,1
45089,98,26,2,6043,0,0,251,0
45090,44,29,2,9833,0,1,279,1
45091,42,96,0,5210,1,1,253,1
45092,44,25,3,8056,1,1,241,1
45093,82,13,4,2054,0,1,243,1
45094,62,75,1,7273,0,0,241,1
45095,60,22,4,4303,0,1,271,1
45096,59,38,3,7482,1,0,241,1
45097,70,46,3,4302,1,0,250,0
45098,68,93,0,1341,1,0,243,1
45099,34,78,3,9833,1,0,263,1
45100,75,25,3,5376,0,0,253,1
45101,45,85,3,4895,0,1,261,1
45102,44,1,4,5161,0,1,270,1
45103,69,46,0,9283,0,0,270,1
45104,86,100,4,3482,1,1,256,1
45105,83,48,3,9811,0,1,270,1
45106,70,73,1,3589,0,1,256,1
45107,99,95,0,3246,0,0,280,1
45108,57,78,2,6601,0,1,247,0
45109,54,99,5,2466,0,0,246,1
45110,64,91,5,8327,0,1,253,1
45111,36,27,2,5478,1,0,256,1
45112,76,28,3,3336,1,1,254,1
45113,65,83,5,4782,0,1,260,1
45114,72,67,1,6336,0,0,252,1
45115,58,44,1,4346,1,0,263,1
45116,38,44,1,4060,1,1,280,1
45117,56,71,4,6179,1,1,268,0
45118,63,80,3,4049,1,1,279,1
45119,67,65,1,9896,1,0,248,1
45120,63,48,3,2553,0,1,252,1
45121,77,35,0,8277,1,0,276,1
45122,49,78,1,5227,0,0,257,1
45123,58,29,5,410,0,0,269,0
45124,44,53,0,3233,0,1,262,1
45125,85,71,0,7521,1,0,252,1
45126,42,1,5,3273,0,1,243,1
45127,64,34,2,3695,0,0,274,1
45128,87,14,0,613,0,0,274,1
45129,29,14,4,5959,1,0,249,1
45130,48,94,1,6452,0,1,263,1
45131,69,16,3,6708,1,0,260,1
45132,50,88,0,4834,1,0,250,0
45133,61,11,0,8882,1,1,269,0
45134,56,3,0,7868,1,0,249,1
45135,40,31,4,1375,0,1,255,1
45136,59,45,4,3540,1,0,266,0
45137,56,25,4,6380,0,1,279,1
45138,59,75,0,5016,1,0,258,0
45139,72,56,2,1823,1,1,260,0
45140,78,56,5,4743,0,1,250,0
45141,90,73,4,6771,1,1,249,1
45142,45,0,1,320,1,0,244,1
45143,66,80,5,2242,1,0,247,0
45144,66,91,4,3217,1,0,276,1
45145,91,85,5,7365,0,0,262,1
45146,88,100,5,1548,0,1,277,1
45147,40,19,3,3425,0,1,244,1
45148,29,1,2,2200,0,1,271,1
45149,60,87,3,1272,1,1,252,1
45150,38,18,1,5565,1,1,268,0
45151,72,48,5,9254,1,1,280,1
45152,42,51,1,7568,0,0,260,1
45153,52,70,1,3904,1,0,259,1
45154,78,56,4,7645,1,1,256,1
45155,44,50,4,1502,1,1,270,0
45156,82,50,2,9904,1,1,278,1
45157,47,14,5,9747,1,0,250,1
45158,54,34,3,3168,0,1,269,1
45159,82,59,4,9523,1,0,280,1
45160,68,15,1,9036,0,0,266,1
45161,80,82,4,5363,1,0,264,1
45162,45,23,4,9340,1,1,265,1
45163,71,77,4,5683,0,1,271,1
45164,85,78,2,4027,0,0,244,1
45165,71,22,4,5741,1,1,246,0
45166,57,25,1,8442,1,0,256,1
45167,92,25,1,4500,1,0,245,1
45168,45,35,3,8710,0,0,252,0
45169,64,28,4,2891,1,0,279,1
45170,70,38,1,5192,1,0,270,1
45171,78,23,3,7889,1,1,242,1
45172,53,40,1,394,0,1,257,1
45173,83,34,2,9541,1,1,260,1
45174,68,79,0,5367,0,0,246,1
45175,34,98,4,7615,0,1,273,1
45176,78,41,3,1250,1,0,266,1
45177,80,15,5,862,0,0,253,1
45178,46,1,1,664,0,0,274,1
45179,38,85,4,8362,0,1,245,1
45180,49,92,4,9597,1,0,274,1
45181,87,84,1,6572,0,1,278,1
45182,69,87,2,7468,0,1,249,1
45183,92,1,0,4132,1,1,243,0
45184,68,43,2,5264,1,1,250,1
45185,80,7,3,7674,0,0,272,0
45186,62,26,5,5543,0,1,277,1
45187,80,42,3,442,0,0,255,0
45188,46,21,3,3080,0,1,271,0
45189,92,51,1,527,0,1,275,1
45190,45,10,3,1772,0,0,244,1
45191,66,68,2,9295,0,1,245,1
45192,90,12,3,4095,1,1,258,1
45193,87,67,1,2965,1,1,244,0
45194,85,78,0,1069,0,0,244,1
45195,61,78,2,4182,1,1,267,1
45196,50,40,5,8463,0,0,251,1
45197,32,27,4,2604,1,1,278,0
45198,66,71,0,1447,0,1,277,0
45199,40,69,5,4792,1,1,273,1
45200,42,70,2,3356,1,0,259,1
45201,57,98,0,8810,1,0,277,1
45202,69,64,3,2104,1,1,253,0
45203,70,75,4,9347,0,0,278,1
45204,63,14,1,7826,1,1,243,1
45205,76,2,4,7835,0,0,258,1
45206,56,25,0,9818,0,0,277,1
45207,43,62,5,261,0,0,259,1
45208,48,89,1,6902,1,0,267,1
45209,57,4,4,9651,0,0,260,0
45210,76,32,2,7300,0,0,281,1
45211,48,34,1,5331,0,1,273,1
45212,59,82,2,6260,0,0,248,0
45213,61,55,3,5898,1,0,258,1
45214,70,35,3,6770,1,0,261,1
45215,78,67,1,4686,0,0,280,0
45216,45,59,4,8964,0,1,264,1
45217,60,53,2,6777,0,0,244,0
45218,76,100,5,6615,1,1,261,1
45219,74,56,3,9245,0,1,253,1
45220,91,89,0,94,1,1,270,0
45221,86,40,3,9278,0,1,259,1
45222,49,3,2,8206,0,0,256,1
45223,84,26,3,7848,1,1,264,1
45224,58,82,5,3806,1,0,258,0
45225,84,72,0,7030,0,0,247,1
45226,72,18,0,7209,1,0,277,1
45227,51,91,4,6965,1,0,272,1
45228,63,85,0,428,0,0,258,1
45229,65,2,4,6622,0,1,271,1
45230,77,12,2,1111,0,1,253,0
45231,44,95,3,2278,0,1,251,1
45232,64,66,5,2163,1,1,264,1
45233,58,74,3,1089,0,1,248,1
45234,71,29,0,3946,0,0,248,0
45235,31,97,5,3605,0,0,257,1
45236,72,69,4,7101,0,0,268,1
45237,49,58,5,6356,1,1,242,1
45238,90,29,2,882,1,1,275,1
45239,64,88,0,8927,1,0,244,0
45240,50,1,3,2891,0,1,253,0
45241,79,100,2,9990,1,1,257,1
45242,77,35,5,630,0,1,274,1
45243,39,30,0,4604,1,0,243,1
45244,58,18,3,221,1,1,241,1
45245,73,47,4,4377,1,1,264,1
45246,45,83,4,312,0,1,241,1
45247,60,57,5,1108,0,0,245,1
45248,76,4,3,2820,1,1,281,0
45249,88,4,3,9178,1,1,269,0
45250,56,62,4,6197,1,0,255,1
45251,38,36,3,564,1,1,271,1
45252,41,7,1,2578,0,0,262,1
45253,76,88,3,2181,0,1,271,1
45254,64,22,3,3416,0,1,247,1
45255,58,39,0,5325,0,1,277,1
45256,45,16,5,5873,0,1,247,0
45257,50,99,2,352,1,1,246,1
45258,56,61,1,4029,0,0,241,1
45259,34,24,0,1269,0,1,255,1
45260,57,94,0,7442,1,0,261,1
45261,58,89,3,2638,1,0,271,0
45262,95,47,1,3544,0,0,262,1
45263,67,58,0,4481,0,0,276,1
45264,65,94,4,8061,1,1,266,1
45265,48,77,5,7744,1,0,246,1
45266,48,39,1,5678,0,0,249,1
45267,40,5,2,4500,0,1,271,1
45268,105,20,1,6596,0,1,243,1
45269,79,2,1,2821,0,0,258,1
45270,54,43,0,8926,1,0,280,1
45271,53,98,5,7102,0,0,259,0
45272,64,79,3,3426,0,1,270,1
45273,53,26,4,4202,1,1,267,1
45274,58,54,4,380,1,0,279,1
45275,67,4,4,2889,1,0,271,1
45276,80,85,1,3651,1,0,243,0
45277,71,46,3,9250,1,1,261,1
45278,55,2,0,4915,1,1,249,1
45279,70,2,1,5356,0,0,249,1
45280,54,61,2,6955,0,1,277,1
45281,81,85,4,2499,0,1,257,1
45282,60,8,1,2626,1,1,246,1
45283,43,73,5,9646,0,0,256,1
45284,96,44,5,6281,0,1,251,1
45285,64,49,5,168,0,1,241,1
45286,72,41,0,3375,1,0,255,1
45287,72,19,2,5565,0,0,254,1
45288,72,14,0,2006,1,0,270,1
45289,73,72,4,3517,1,0,251,1
45290,68,1,0,2009,0,0,250,1
45291,54,29,1,8230,1,0,250,1
45292,49,94,0,9175,1,0,265,0
45293,55,36,3,6048,0,0,279,1
45294,63,10,5,992,0,0,241,1
45295,70,72,5,3412,0,1,275,1
45296,88,82,4,5474,1,0,280,1
45297,66,87,5,8529,0,1,252,1
45298,71,27,4,2863,0,0,262,1
45299,46,98,2,4743,0,0,245,1
45300,64,56,0,5788,1,0,279,1
45301,79,66,0,2079,0,1,248,1
45302,39,1,5,4182,0,0,244,1
45303,71,92,3,4460,1,1,253,1
45304,81,19,2,3406,1,1,272,0
45305,46,48,0,784,0,0,253,0
45306,50,49,2,2789,0,1,252,1
45307,82,55,0,3792,0,1,264,1
45308,66,67,2,2003,1,0,261,1
45309,66,24,5,5377,1,1,247,1
45310,57,50,2,7778,0,0,255,1
45311,50,13,2,7338,0,0,279,1
45312,69,4,3,2676,1,0,263,1
45313,75,8,3,1500,1,0,268,1
45314,59,25,0,6273,0,1,280,1
45315,57,82,1,5865,1,0,252,1
45316,84,8,0,7801,0,0,263,1
45317,47,86,3,3021,1,1,243,1
45318,73,33,1,5158,0,0,281,1
45319,76,73,2,5874,0,1,264,1
45320,34,66,2,8634,0,0,271,1
45321,58,13,2,4355,1,0,255,1
45322,88,66,1,5952,0,1,254,1
45323,65,37,0,1185,1,1,246,1
45324,43,53,0,4638,0,0,278,0
45325,43,11,3,5676,1,0,241,1
45326,90,94,4,4929,1,1,267,0
45327,46,15,1,7341,0,1,276,1
45328,68,77,5,9423,1,0,247,1
45329,77,80,0,8083,1,0,256,0
45330,43,92,2,9165,0,0,280,1
45331,51,63,0,3642,0,0,259,1
45332,49,57,3,7549,0,1,270,1
45333,76,64,3,232,0,1,263,1
45334,80,30,0,5525,1,0,245,1
45335,46,97,1,5097,1,0,261,1
45336,75,16,0,3674,1,1,268,1
45337,67,46,0,5690,0,1,257,1
45338,91,45,0,1796,0,0,254,1
45339,52,55,3,8109,0,1,274,1
45340,86,37,2,7452,0,1,260,1
45341,60,23,0,1734,0,1,265,1
45342,52,28,4,9872,0,0,253,1
45343,75,45,3,5805,0,1,259,1
45344,46,13,4,4371,1,0,281,1
45345,44,8,5,2259,0,0,249,0
45346,50,53,4,6313,1,1,269,1
45347,47,94,3,7913,0,1,246,1
45348,34,92,2,3505,1,1,276,1
45349,66,7,3,4137,0,1,277,1
45350,68,100,0,6582,1,0,260,1
45351,45,22,5,3553,0,1,252,1
45352,73,13,2,3837,1,1,270,0
45353,95,32,0,3454,1,0,278,1
45354,97,23,2,6989,1,1,273,1
45355,38,49,0,5026,0,1,247,1
45356,74,52,0,9439,1,1,256,1
45357,52,52,0,665,1,0,241,1
45358,49,38,4,5295,1,0,262,1
45359,71,65,5,9048,0,1,248,1
45360,62,74,5,4439,0,0,246,1
45361,67,82,5,5207,0,1,247,1
45362,85,93,4,8924,0,0,278,1
45363,68,15,3,1928,0,0,247,1
45364,34,97,3,2590,0,1,266,1
45365,33,32,2,5081,1,1,247,1
